Date & Time,Amount Outgoing (Yen),Amount Incoming (Yen),Amount Outgoing Overseas,Currency,Exchange Rate (Yen),Country Paid In,Transaction Type,Business Name,Method,Payment Option,User,Transaction ID
2025/04/25 09:50:49,-,"8,411",-,-,-,-,Top-Up,PayPay,Credit JCB 6732,-,-,01982363188549132310
2025/04/25 09:17:14,-,4,-,-,-,-,"Points, Balance Earned",IJOOZ,PayPay Point,-,-,04693494159129673731
2025/04/25 09:17:14,350,-,-,-,-,-,Payment,IJOOZ - IJOOZ,Credit Mastercard 5298,-,-,04693494159129673731
2025/04/25 06:40:02,999,-,999,JPY,1.00000000,FI,Payment,OURARING,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025042506400200394403
2025/04/24 21:20:13,"2,000",-,-,-,-,-,Money Sent,Jane Pay,PayPay Balance,-,-,01981976332254830604
2025/04/24 21:20:10,-,"3,000",-,-,-,-,Top-Up,PayPay,三井住友銀行 *****84,-,-,01981976306484813832
2025/04/24 19:38:04,"7,264",-,-,-,-,-,Payment,コストコホールセールジャパン（ＥＣ）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025042419380400974348
2025/04/24 16:18:39,-,36,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025042106001300545918
2025/04/24 13:47:23,"9,540",-,-,-,-,-,Payment,ＲＵＮＮＥＴ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025042413472300244497
2025/04/24 10:53:25,"11,000",-,-,-,-,-,Payment,R______**0091*,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025042410532500155036
2025/04/24 10:32:30,"90,000",-,-,-,-,-,Payment,R______**0091*,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025042410323000914578
2025/04/24 10:13:48,116,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04692781151607726080
2025/04/24 09:41:10,"3,884",-,-,-,-,-,Payment,オーケー コシガヤオオドマリテン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025042409411000005101
2025/04/24 08:52:46,-,4,-,-,-,-,"Points, Balance Earned",IJOOZ,PayPay Point,-,-,04692739378754854919
2025/04/24 08:52:46,350,-,-,-,-,-,Payment,IJOOZ - IJOOZ,Credit Mastercard 5298,-,-,04692739378754854919
2025/04/23 08:58:41,-,4,-,-,-,-,"Points, Balance Earned",IJOOZ,PayPay Point,-,-,04692000257832820736
2025/04/23 08:58:40,350,-,-,-,-,-,Payment,IJOOZ - IJOOZ,Credit Mastercard 5298,-,-,04692000257832820736
2025/04/23 03:59:53,108,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04691846266076348416
2025/04/23 00:49:09,-,420,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,04689581486871166977
2025/04/23 00:18:25,-,24,-,-,-,-,"Points, Balance Earned",PayPayほけん,PayPay Point,-,-,04691732114435006464
2025/04/23 00:18:25,"1,300",-,-,-,-,-,Payment,PayPayほけん,Credit Mastercard 5298,-,-,04691732114435006464
2025/04/22 16:41:05,"3,542",-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04691496415219056640
2025/04/22 16:41:05,-,68,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04691496415219056640
2025/04/22 16:24:15,330,-,-,-,-,-,Payment,ダイソー - セブンＴせんげん台店,Credit Mastercard 5298,-,-,04691487730796298244
2025/04/22 16:24:15,-,4,-,-,-,-,"Points, Balance Earned",ダイソー,PayPay Point,-,-,04691487730796298244
2025/04/22 16:17:03,-,12,-,-,-,-,"Points, Balance Earned",マツモトキヨシ,PayPay Point,-,-,04691484019943473157
2025/04/22 16:17:03,643,-,-,-,-,-,Payment,マツモトキヨシ - マツモトキヨシセブンタウンせんげん台店,Credit Mastercard 5298,-,-,04691484019943473157
2025/04/22 08:59:09,-,4,-,-,-,-,"Points, Balance Earned",IJOOZ,PayPay Point,-,-,04691258328001470467
2025/04/22 08:59:09,350,-,-,-,-,-,Payment,IJOOZ - IJOOZ,Credit Mastercard 5298,-,-,04691258328001470467
2025/04/22 05:03:04,210,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04691136660168884224
2025/04/21 16:21:23,-,12,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04690744082977513482
2025/04/21 16:21:23,728,-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04690744082977513482
2025/04/21 14:41:23,-,20,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025041715111800615055
2025/04/21 11:52:37,"1,589",-,-,-,-,-,Payment,ヤクルト届けてネット（埼玉東部）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025042111523700489512
2025/04/21 11:36:31,-,48,-,-,-,-,"Points, Balance Earned",ぎょうざの満洲,PayPay Point,-,-,04690597263815147537
2025/04/21 11:36:31,"2,430",-,-,-,-,-,Payment,ぎょうざの満洲 - ぎょうざの満洲せんげん台駅店,Credit Mastercard 5298,-,-,04690597263815147537
2025/04/21 09:50:36,-,4,-,-,-,-,"Points, Balance Earned",IJOOZ,PayPay Point,-,-,04690542683372240897
2025/04/21 09:50:36,350,-,-,-,-,-,Payment,IJOOZ - IJOOZ,Credit Mastercard 5298,-,-,04690542683372240897
2025/04/21 06:00:13,"1,800",-,-,-,-,-,Payment,Amazon.co.jp - AMAZON.CO.JP,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025042106001300545918
2025/04/21 05:32:04,380,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04690409427715694592
2025/04/20 21:13:54,-,192,-,-,-,-,"Points, Balance Earned",TEMU,PayPay Point,-,-,04690152683161878528
2025/04/20 21:13:54,"9,759",-,-,-,-,-,Payment,TEMU,Credit Mastercard 5298,-,-,04690152683161878528
2025/04/20 14:48:11,-,16,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025041411511800660035
2025/04/20 14:41:31,-,68,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025041506185200610230
2025/04/20 14:37:50,-,64,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025041610323200487124
2025/04/20 02:45:39,"28,331",-,-,-,-,-,Payment,Yahoo!ショッピング,"PayPay Point (133yen), Credit Mastercard 5298 (28,198yen)",-,-,04689581486871166977
2025/04/19 14:51:22,-,"27,280",-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025041417182000138215
2025/04/19 14:50:32,-,20,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025041515440400126298
2025/04/19 14:49:56,-,20,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025041510033500974673
2025/04/19 02:42:46,-,53,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_676d96b8-8751-4687-afca-56e0661c32ee_6141582007425923176447285
2025/04/19 01:06:55,-,80,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_04d31e0d-f83d-4ca4-9f3d-840105a4f258_6162995535424641177444675
2025/04/18 16:31:25,105,-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04688522743071571976
2025/04/18 15:04:37,-,216,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025041414174100167345
2025/04/18 14:53:02,-,20,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025041417572900261544
2025/04/18 09:23:28,-,20,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04688302179322347526
2025/04/18 09:23:28,"1,165",-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04688302179322347526
2025/04/18 02:22:21,406,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04688085146034913280
2025/04/17 20:49:10,-,124,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025041309235400832631
2025/04/17 15:11:18,"1,000",-,-,-,-,-,Payment,Ｓｕｉｃａ（携帯決済）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025041715111800615055
2025/04/17 13:24:57,-,20,-,-,-,-,"Points, Balance Earned",新丸の内ビルディングシンマルビル,PayPay Point,-,-,04687684477125894144
2025/04/17 13:24:57,"1,124",-,-,-,-,-,Payment,新丸の内ビルディングシンマルビル - POINT　ET　LIGNE,Credit Mastercard 5298,-,-,04687684477125894144
2025/04/16 18:11:23,"500,000",-,-,-,-,-,Bank Transfer,PayPay銀行 *****87,PayPay Balance,-,-,01975941645504299010
2025/04/16 18:10:59,-,"500,000",-,-,-,-,Top-Up,PayPay,スルガ銀行 *****55,-,-,01975941447936073728
2025/04/16 16:13:02,-,12,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04687028936266473473
2025/04/16 16:13:02,632,-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04687028936266473473
2025/04/16 15:53:37,-,16,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025041305415500607486
2025/04/16 15:25:12,-,60,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025041323095700312204
2025/04/16 15:12:52,-,60,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025041210234900481740
2025/04/16 15:11:24,-,20,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025041218112500462714
2025/04/16 15:10:45,-,20,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025041218103800459698
2025/04/16 11:16:27,766,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04686876078380728326
2025/04/16 10:32:32,"3,224",-,-,-,-,-,Payment,ジヤパンミートコシガヤテン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025041610323200487124
2025/04/16 09:17:52,-,28,-,-,-,-,"Points, Balance Earned",マツモトキヨシ,PayPay Point,-,-,04686814952405770241
2025/04/16 09:17:52,"1,586",-,-,-,-,-,Payment,マツモトキヨシ - マツモトキヨシセブンタウンせんげん台店,Credit Mastercard 5298,-,-,04686814952405770241
2025/04/16 03:25:14,-,192,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,04684349460788297728
2025/04/16 01:55:30,290,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04686586958362853378
2025/04/15 16:09:47,-,24,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04686285082290495495
2025/04/15 16:09:47,"1,308",-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04686285082290495495
2025/04/15 15:44:04,"1,000",-,-,-,-,-,Payment,Ｓｕｉｃａ（携帯決済）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025041515440400126298
2025/04/15 15:25:47,"50,000",-,-,-,-,-,Bank Transfer,PayPay銀行 *****87,PayPay Balance,-,-,01975114134155984896
2025/04/15 15:25:01,-,"50,000",-,-,-,-,Top-Up,PayPay,スルガ銀行 *****55,-,-,01975113739018526737
2025/04/15 13:14:37,-,36,-,-,-,-,"Points, Balance Earned",神乃珈琲,PayPay Point,-,-,04686194810667900928
2025/04/15 13:14:37,"1,850",-,-,-,-,-,Payment,神乃珈琲 - 神乃珈琲・新宿東口店,Credit Mastercard 5298,-,-,04686194810667900928
2025/04/15 10:03:35,"1,000",-,-,-,-,-,Payment,Ｓｕｉｃａ（携帯決済）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025041510033500974673
2025/04/15 09:47:01,-,8,-,-,-,-,"Points, Balance Earned",くまざわ書店,PayPay Point,-,-,04686087805852680198
2025/04/15 09:47:01,484,-,-,-,-,-,Payment,くまざわ書店 - くまざわ書店北千住店,Credit Mastercard 5298,-,-,04686087805852680198
2025/04/15 06:18:52,"3,596",-,-,-,-,-,Payment,エイチアンドエムオンライン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025041506185200610230
2025/04/14 19:49:27,-,36,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04685656127280078853
2025/04/14 19:49:27,"1,868",-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04685656127280078853
2025/04/14 17:57:29,"1,000",-,-,-,-,-,Payment,Ｓｕｉｃａ（携帯決済）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025041417572900261544
2025/04/14 17:18:20,"1,364,000",-,-,-,-,-,Payment,スタークリニツク,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025041417182000138215
2025/04/14 14:47:00,-,44,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025040509345700286458
2025/04/14 14:42:08,-,40,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025041009145700117837
2025/04/14 14:35:36,-,52,-,-,-,-,"Points, Balance Earned",青山薬局外苑前,PayPay Point,-,-,04685494370221883394
2025/04/14 14:35:36,"2,730",-,-,-,-,-,Payment,青山薬局外苑前 - 外苑前店,Credit Mastercard 5298,-,-,04685494370221883394
2025/04/14 14:17:41,"10,830",-,-,-,-,-,Payment,北青山Ｄ．ＣＬＩＮＩＣ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025041414174100167345
2025/04/14 11:51:18,980,-,-,-,-,-,Payment,ヤクルト届けてネット（埼玉東部）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025041411511800660035
2025/04/14 11:32:37,-,12,-,-,-,-,"Points, Balance Earned",Flying Tiger Copenhagen,PayPay Point,-,-,04685400061329424390
2025/04/14 11:32:36,660,-,-,-,-,-,Payment,Flying Tiger Copenhagen - 表参道ストア,Credit Mastercard 5298,-,-,04685400061329424390
2025/04/14 11:17:44,118,-,-,-,-,-,Payment,セブン-イレブン - 神宮前,Credit Mastercard 5298,-,-,04685392390517981187
2025/04/14 11:16:54,-,8,-,-,-,-,"Points, Balance Earned",セブン-イレブン,PayPay Point,-,-,04685391961020891148
2025/04/14 11:16:54,471,-,-,-,-,-,Payment,セブン-イレブン - 神宮前,Credit Mastercard 5298,-,-,04685391961020891148
2025/04/14 10:12:27,458,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04685358752333742080
2025/04/13 23:09:57,"3,014",-,20,USD,150.70000000,US,Payment,CLAUDE.AI SUBSCRIPTI,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025041323095700312204
2025/04/13 14:56:20,511,-,-,-,-,-,Money Sent,070******20,PayPay Balance,-,-,01973614606453538840
2025/04/13 14:55:36,100,-,-,-,-,-,Money Sent,070******20,PayPay Balance,-,-,01973614237086343168
2025/04/13 14:55:34,-,"1,000",-,-,-,-,Top-Up,PayPay,Credit Mastercard 5298,-,-,01973614219906736140
2025/04/13 14:49:44,-,16,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025040711515700947463
2025/04/13 09:40:11,-,32,-,-,-,-,"Points, Balance Earned",マツモトキヨシ,PayPay Point,-,-,04684599943280959494
2025/04/13 09:40:11,"1,738",-,-,-,-,-,Payment,マツモトキヨシ - マツモトキヨシセブンタウンせんげん台店,Credit Mastercard 5298,-,-,04684599943280959494
2025/04/13 09:23:54,"6,349",-,-,-,-,-,Payment,ジヤパンミートコシガヤテン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025041309235400832631
2025/04/13 05:41:55,923,-,-,-,-,-,Payment,Yahoo!フリマ - ヤフーフリマ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025041305415500607486
2025/04/13 05:41:55,-,6,-,-,-,-,"Points, Balance Earned",Yahoo!フリマ,PayPay Point,-,-,04684477150166384641
2025/04/13 05:41:55,667,-,-,-,-,-,Payment,Yahoo!フリマ,PayPay Balance,-,-,04684477150166384641
2025/04/13 01:34:10,"12,906",-,-,-,-,-,Payment,Yahoo!ショッピング,Credit Mastercard 5298,-,-,04684349460788297728
2025/04/12 18:11:25,"1,000",-,-,-,-,-,Payment,Ｓｕｉｃａ（携帯決済）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025041218112500462714
2025/04/12 18:10:38,"1,000",-,-,-,-,-,Payment,Ｓｕｉｃａ（携帯決済）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025041218103800459698
2025/04/12 14:12:23,-,28,-,-,-,-,"Points, Balance Earned",銀座コージーコーナー,PayPay Point,-,-,04683998063743426562
2025/04/12 14:12:22,"1,517",-,-,-,-,-,Payment,銀座コージーコーナー - せんげん台東口店,Credit Mastercard 5298,-,-,04683998063743426562
2025/04/12 14:05:52,398,-,-,-,-,-,Payment,フローリスト花ケイ - フローリスト花ケイ,Credit Mastercard 5298,-,-,04683994705079672840
2025/04/12 14:05:52,-,4,-,-,-,-,"Points, Balance Earned",フローリスト花ケイ,PayPay Point,-,-,04683994705079672840
2025/04/12 11:03:57,-,26,-,-,-,-,"Points, Balance Earned",Yahoo!フリマ,PayPay Point,-,-,04683900945943265281
2025/04/12 11:03:57,"1,780",-,-,-,-,-,Payment,Yahoo!フリマ,"PayPay Point (630yen), Credit Mastercard 5298 (1,150yen)",-,-,04683900945943265281
2025/04/12 10:23:49,"3,153",-,-,-,-,-,Payment,ラクテンモバイルツウシンリョウ,PayPay Card Gold Mastercard 1473,One-time Payment,Family Use,PPCD_A_2025041210234900481740
2025/04/12 01:08:22,-,630,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_093e8f40-e6b1-4e34-97c0-980d71f5495b_6141573063420638175939377
2025/04/11 16:01:00,-,20,-,-,-,-,"Points, Balance Earned",銀座コージーコーナー,PayPay Point,-,-,04683311882588938241
2025/04/11 16:01:00,"1,187",-,-,-,-,-,Payment,銀座コージーコーナー - せんげん台東口店,Credit Mastercard 5298,-,-,04683311882588938241
2025/04/11 11:36:28,-,50,-,-,-,-,"Points, Balance Earned",LINEポイントクラブ,PayPay Point,-,-,345530204902318080-R-110946703
2025/04/11 10:18:11,-,60,-,-,-,-,"Points, Balance Earned",オーケー,PayPay Point,-,-,04683135187633823747
2025/04/11 10:18:11,"3,014",-,-,-,-,-,Payment,オーケー - 越谷大泊,Credit Mastercard 5298,-,-,04683135187633823747
2025/04/11 02:47:36,200,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04682902958752800770
2025/04/11 00:48:16,-,168,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,04682351888678805508
2025/04/10 15:02:57,-,316,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025040808013500301206
2025/04/10 14:50:24,-,16,-,-,-,-,"Points, Balance Earned",チキンディッシュ,PayPay Point,-,-,04682533316686766080
2025/04/10 14:50:23,972,-,-,-,-,-,Payment,チキンディッシュ - チキンディッシュ　北千住店,Credit Mastercard 5298,-,-,04682533316686766080
2025/04/10 14:24:20,550,-,-,-,-,-,Payment,ルミネ北千住 - ルミネ北千住店,Credit Mastercard 5298,-,-,04682519890619170819
2025/04/10 14:15:39,"1,400",-,-,-,-,-,Money Sent,Xu,PayPay Balance,-,-,01971367135966781440
2025/04/10 14:06:03,"2,000",-,-,-,-,-,Money Sent,Hue Tran,PayPay Balance,-,-,01971362188164726789
2025/04/10 09:22:51,"9,650",-,-,-,-,-,Money Sent,Nguyễn Thị Thanh Hoa,PayPay Balance,-,-,01971216227995975680
2025/04/10 09:22:49,-,"10,000",-,-,-,-,Top-Up,PayPay,三井住友銀行 *****84,-,-,01971216202226130944
2025/04/10 09:14:57,"2,000",-,-,-,-,-,Payment,Ｓｕｉｃａ（携帯決済）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025041009145700117837
2025/04/10 08:58:23,"11,330",-,-,-,-,-,Payment,Yahoo!ショッピング,Credit Mastercard 5298,-,-,04682351888678805508
2025/04/10 00:44:51,626,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04682097532125528065
2025/04/09 10:22:25,-,160,-,-,-,-,"Points, Balance Earned",西松屋チェーン,PayPay Point,-,-,04681653028779311107
2025/04/09 10:22:25,"8,014",-,-,-,-,-,Payment,西松屋チェーン - 越谷弥十郎店,Credit Mastercard 5298,-,-,04681653028779311107
2025/04/09 07:18:49,201,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04681558402059157508
2025/04/08 14:29:11,-,56,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025040510325900457805
2025/04/08 10:37:42,-,20,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04680918743990632453
2025/04/08 10:37:42,"1,075",-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04680918743990632453
2025/04/08 08:01:35,"15,800",-,"15,800",JPY,1.00000000,LT,Payment,KUCOIN.COM,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025040808013500301206
2025/04/08 01:04:33,"1,575",-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04680623344729882624
2025/04/07 16:46:44,"1,000",-,-,-,-,-,Money Sent,godstorm912,PayPay Balance,-,-,01969218484088086528
2025/04/07 11:51:57,980,-,-,-,-,-,Payment,ヤクルト届けてネット（埼玉東部）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025040711515700947463
2025/04/06 18:21:16,-,"5,174",-,-,-,-,Refund,マツモトキヨシ - マツモトキヨシセブンタウンせんげん台店,Credit Mastercard 5298,-,-,04679650414377148419
2025/04/06 18:21:15,100,-,-,-,-,-,"Points, Balance Removed",-,PayPay Point,-,-,04679650414377148419
2025/04/06 17:36:50,-,100,-,-,-,-,"Points, Balance Earned",マツモトキヨシ,PayPay Point,-,-,04679650414377148419
2025/04/06 17:36:50,"5,174",-,-,-,-,-,Payment,マツモトキヨシ - マツモトキヨシセブンタウンせんげん台店,Credit Mastercard 5298,-,-,04679650414377148419
2025/04/06 17:31:29,-,2,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04679647648418947084
2025/04/06 17:31:28,-,"5,000",-,-,-,-,Top-Up,PayPay,Credit Mastercard 5298,-,-,01968499369123815435
2025/04/06 17:31:28,331,-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,PayPay Balance,-,-,04679647648418947084
2025/04/06 17:22:17,-,4,-,-,-,-,"Points, Balance Earned",ダイソー,PayPay Point,-,-,04679642915364511745
2025/04/06 17:22:17,218,-,-,-,-,-,Payment,ダイソー - セブンＴせんげん台店,Credit Mastercard 5298,-,-,04679642915364511745
2025/04/06 15:06:26,-,352,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025040317353500302565
2025/04/06 15:06:20,-,100,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025040410032400279295
2025/04/06 14:57:08,-,12,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025033111563000336689
2025/04/06 11:16:54,-,56,-,-,-,-,"Points, Balance Earned",アメリカヤコーポレーション,PayPay Point,-,-,04679454606818451457
2025/04/06 11:16:54,"2,851",-,-,-,-,-,Payment,アメリカヤコーポレーション - からやま　越谷4号バイパス店,Credit Mastercard 5298,-,-,04679454606818451457
2025/04/06 09:45:15,"6,500",-,-,-,-,-,Bank Transfer,PayPay銀行 *****87,PayPay Balance,-,-,01968259082882990084
2025/04/06 08:38:39,-,"3,648",-,-,-,-,Top-Up,PayPay,Yahoo!フリマ・Yahoo!オークション,-,-,01968224766094688256
2025/04/05 13:59:01,140,-,-,-,-,-,Payment,Coke ON,Credit Mastercard 5298,-,-,04678795982173995019
2025/04/05 13:41:34,-,"1,212",-,-,-,-,"Points, Balance Earned",Yahoo!フリマ,PayPay Point,-,-,04678786988512468994
2025/04/05 13:41:33,"61,000",-,-,-,-,-,Payment,Yahoo!フリマ,"PayPay Point (450yen), Credit Mastercard 5298 (60,550yen)",-,-,04678786988512468994
2025/04/05 10:32:59,"2,900",-,"2,900",JPY,1.00000000,GB,Payment,Google - GOOGLE *GOOGLE ONE,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025040510325900457805
2025/04/05 09:34:57,"2,368",-,-,-,-,-,Payment,ＵＱ　ｍｏｂｉｌｅご利用料金,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025040509345700286458
2025/04/05 03:45:08,-,52,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_f93c611d-d268-45fb-beb8-db71e8d6f0a9_6033176810411102178703994
2025/04/05 02:42:14,-,45,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_98103389-3fdd-41d3-83de-8e066ab24211_6081508277414963175862232
2025/04/05 00:00:00,400,-,-,-,-,-,Payment,ＥＴＣカード売上,PayPay Card Gold Mastercard 9092,One-time Payment,Personal Use,PPCD_C_202505010700001728703484
2025/04/04 17:11:27,-,32,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04678152991209529346
2025/04/04 17:11:27,"1,725",-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04678152991209529346
2025/04/04 10:03:24,"5,000",-,-,-,-,-,Payment,R______**0091*,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025040410032400279295
2025/04/03 17:35:35,"17,772",-,"17,772",JPY,1.00000000,LT,Payment,KUCOIN.COM,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025040317353500302565
2025/04/03 14:56:32,-,15,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025040118285400251705
2025/04/03 14:53:59,-,270,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025033121175900179329
2025/04/02 15:10:54,-,21,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025033109584000922483
2025/04/02 15:10:54,-,7,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025033109584000922483#43257
2025/04/01 18:28:54,"1,168",-,7.5,USD,155.73400000,NL,Payment,DIGITALOCEAN.COM,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025040118285400251705
2025/04/01 09:47:48,-,63,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04675697824693403648
2025/04/01 09:47:47,"4,207",-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04675697824693403648
2025/04/01 00:09:54,399,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04675399985891164160
